0.00016354069742728224, 502.4516935022986
0.0010019081716031951, 571.8791475573994
0.0011840464573660717, 625.7829289489479
0.0012100240410729375, 697.6525120323448
0.0007943827017632004, 897.7391826979854
0.002402631293069734, 1297.1197354065025
0.0034511810354192216, 1498.03745259091
0.0046620906759369165, 1698.140064046552
0.0061980153126048945, 1897.4291638524287
0.008187366864883496, 2001.1691683866975
0.010153988031418761, 2042.0232877229937
0.011784967008468941, 2054.289725629484
0.014382725379154606, 2041.2480339692336
0.016489861657558797, 2020.8512618020884
0.018112279839978044, 2009.4334052833683
0.023802551471039764, 2002.1388997784823
0.038922685987691566, 1983.503053546885
0.06948885561658978, 1947.867948857223
0.11062524501584635, 1905.802860840446
0.16249569008270331, 1860.5761828066188
0.2150214787385285, 1828.4230780130463
0.2490116710198801, 1815.6890435998328
